x,y
50.246231155778894,142.69648327966223
50.743718592964825,144.12099656081796
51.24120603015075,146.61824270759305
51.73869346733668,150.39326477968393
52.23618090452261,154.19312209688056
52.733668341708544,157.10647429667182
53.23115577889447,158.71502316525786
53.7286432160804,160.11805483134106
54.22613065326633,163.94939421552226
54.72361809045226,169.8697922834213
55.22110552763819,174.18339815178948
55.71859296482412,175.59817650427289
56.21608040201005,175.81480103997694
56.71356783919598,176.7443773196148
57.211055276381906,180.27234725448625
57.70854271356784,185.6594509218597
58.20603015075377,189.06273554532373
58.7035175879397,190.0000808319865
59.201005025125625,192.3624646264415
59.698492462311556,197.4204983303263
60.19597989949749,202.7380994392494
60.69346733668342,206.5387298755383
61.19095477386934,208.27581989004517
61.688442211055275,209.01448225812197
62.185929648241206,211.83371174607285
62.68341708542714,217.21927089322617
63.18090452261306,221.88723718729773
63.678391959798994,224.5233653694147
64.17587939698493,227.01695282029004
64.67336683417085,230.6264176601364
65.17085427135679,235.3068556436928
65.66834170854271,240.188678873033
66.16582914572864,243.34217552056973
66.66331658291458,244.46663204015329
67.1608040201005,245.90508247734425
67.65829145728642,248.86568369806972
68.15577889447236,252.39113296212847
68.65326633165829,255.80597942348987
69.15075376884423,259.2132260348152
69.64824120603015,262.8029295905166
70.14572864321607,266.7880171247232
70.64321608040201,271.18088784015134
71.14070351758794,275.64400340549656
71.63819095477386,279.8695102037491
72.1356783919598,283.6676038723773
72.63316582914572,287.2038930989083
73.13065326633166,291.2636356291727
73.62814070351759,295.8921508957145
74.12562814070351,299.6331100238293
74.62311557788945,302.25393151270833
75.12060301507537,306.1876551772828
75.6180904522613,312.06667643085456
76.11557788944724,316.3664665122982
76.61306532663316,317.9324188833945
77.1105527638191,321.42523704745884
77.60804020100502,328.85782126283164
78.10552763819095,335.2152837847549
78.60301507537689,337.42502749058394
79.10050251256281,338.5097670228989
79.59798994974874,340.92583620277225
80.09547738693468,344.1138944850662
80.5929648241206,347.65974600316804
81.09045226130652,352.403052618579
81.58793969849246,358.44039790625243
82.08542713567839,363.71758313476363
82.58291457286433,367.16065176512757
83.08040201005025,370.8078779370096
83.57788944723617,376.0270321053183
84.07537688442211,381.3730637039691
84.57286432160804,385.6547166861325
85.07035175879396,389.43081898221754
85.5678391959799,393.28774254991635
86.06532663316582,397.1569416881009
86.56281407035176,400.9004349082348
87.06030150753769,404.4813120789866
87.55778894472361,408.05943680097135
88.05527638190955,412.29670662145423
88.55276381909547,417.6421757044792
89.0502512562814,423.68228707840547
89.54773869346734,429.82056711723646
90.04522613065326,435.375428625295
90.5427135678392,439.8296246798832
91.04020100502512,443.21549273273837
91.53768844221105,446.02281824678965
92.03517587939699,449.8509258378869
92.53266331658291,455.74818645230175
93.03015075376884,462.27405920691336
93.52763819095478,467.85549149904995
94.0251256281407,472.1559212564364
94.52261306532664,475.4697113183871
95.02010050251256,479.37497851389753
95.51758793969849,485.0512295995764
96.01507537688443,491.28789861482926
96.51256281407035,496.6664657584657
97.01005025125627,500.9420283927895
97.50753768844221,504.4323026406832
98.00502512562814,508.5646082290884
98.50251256281406,514.539652258118
99.0,521.6655747
